record_id,source_type,supplier_tier,industry_sector,country,country_iso3,grid_emission_factor,renewable_energy_pct,energy_kwh_monthly,fuel_litres_monthly,production_qty_units,transport_mode,distance_km,shipment_weight_t,material_type,material_qty_kg,material_ef_kgco2e_kg,transport_ef_kgco2e_tonne_km,energy_co2e_kg,fuel_co2e_kg,material_co2e_kg,transport_co2e_kg,co2e_kg
1154,SYNTHETIC,2,Food Processing,Turkey,TUR,0.445,11.48,1116.95,0.0,10013.0,inland_waterway,4011.3,8.01,cardboard,13129.54,0.89,0.031,442.5623,0.0,11685.2872,996.0835,12483.7902
1662,SYNTHETIC,3,Plastics Manufacturing,Australia,AUS,0.66,27.18,1607.52,133.66,965.2,road_electric,9367.9,0.772,plastic_pet,1712.6,3.1,0.021,781.3346,359.5432,5309.0475,151.9116,6761.9725
1427,SYNTHETIC,3,Agricultural Commodities,France,FRA,0.056,46.37,404.12,0.0,3103.8,sea_container,60.7,2.483,cardboard,3552.65,0.89,0.016,15.8843,0.0,3161.8623,2.4124,3291.8008
385,SYNTHETIC,1,Food Processing,India,IND,0.7082,22.5,962.48,,2553.0,sea_bulk,1036.2,2.042,glass,2894.42,0.85,0.012,532.6092,0.0,2460.2543,25.3946,2905.0104
1759,SYNTHETIC,3,Packaging Materials,United Kingdom,GBR,0.207,47.38,1340.69,0.0,8636.3,road_diesel,6705.1,6.909,plastic_pet,13879.55,3.1,0.1033,158.7399,0.0,43026.6033,4785.4813,50768.553
855,SYNTHETIC,2,Steel & Metals,South Africa,ZAF,0.89,25.41,6680.07,,2848.6,inland_waterway,740.1,2.279,copper,3082.99,3.17,0.031,4468.4855,0.0,9773.0792,52.2873,14700.4304
1590,SYNTHETIC,3,Automotive Manufacturing,South Africa,ZAF,0.89,3.39,2309.95,,1733.7,rail_freight,,1.387,steel,838.64,1.85,0.028,1987.6842,910.4298,1551.4915,10.7486,4488.165
220,SYNTHETIC,1,Renewable Energy Components,Brazil,BRA,0.08,3.9,1822.74,,9728.5,air_freight,69.8,7.783,steel,11495.28,1.85,0.602,141.555,0.0,21266.2614,327.0638,20987.2016
642,SYNTHETIC,2,Electronics Assembly,United States,USA,0.386,6.62,818.9,0.0,9416.3,inland_waterway,5289.5,7.533,copper,7351.29,3.17,0.031,296.2685,0.0,23303.5735,1235.2214,24454.35
2,SYNTHETIC,1,Renewable Energy Components,Brazil,BRA,0.08,22.04,2670.22,0.0,1531.4,sea_bulk,,1.225,steel,2337.76,1.85,0.012,178.3137,0.0,4324.8554,5.5216,4302.5701
113,SYNTHETIC,1,Textiles & Apparel,Germany,DEU,0.385,23.03,1087.98,0.0,6141.9,sea_bulk,2460.2,4.914,plastic_pet,8862.77,3.1,0.012,327.4231,0.0,27474.5946,145.0598,28111.8432
699,SYNTHETIC,2,Packaging Materials,Saudi Arabia,SAU,0.74,49.44,1109.46,0.0,6274.9,sea_container,2287.2,5.02,cardboard,6664.55,0.89,0.016,426.0832,0.0,5931.4471,183.7038,6173.8841
1916,SYNTHETIC,3,Chemical Processing,France,FRA,0.056,46.67,4410.26,102.5,5140.5,rail_freight,5198.0,4.112,glass,6607.68,0.85,0.028,172.8756,275.7132,5616.532,598.5314,6923.8367
952,SYNTHETIC,2,Logistics & Freight,France,FRA,0.056,15.58,119.51,,8608.3,rail_freight,276.8,6.887,cardboard,10556.43,0.89,0.028,6.0223,1884.282,9395.2228,53.3804,11904.5822
1649,SYNTHETIC,3,Food Processing,South Korea,KOR,0.435,15.7,1265.98,0.0,4437.8,air_freight,119.8,3.55,plastic_pet,7334.99,3.1,0.602,468.2229,0.0,22738.4594,255.9708,21968.9267
1637,SYNTHETIC,3,Food Processing,South Africa,ZAF,0.89,32.11,713.62,0.0,7129.7,inland_waterway,960.2,5.704,plastic_pet,7854.6,3.1,0.031,435.7792,0.0,24349.2685,169.7812,26232.3632
1886,SYNTHETIC,3,Chemical Processing,South Korea,KOR,0.435,13.09,4243.59,278.55,5880.0,inland_waterway,5755.6,4.704,chemicals_general,5162.36,2.2,0.031,1615.3891,749.288,11357.181,839.3125,14447.6736
1411,SYNTHETIC,3,Chemical Processing,United States,USA,0.386,,3908.54,1936.06,6302.0,rail_freight,2208.6,5.042,glass,6092.48,0.85,0.028,1260.856,5208.0033,5178.607,311.7772,12295.3294
1410,SYNTHETIC,3,Pharmaceutical Manufacturing,Australia,AUS,0.66,,2754.0,0.0,8745.2,rail_freight,81.8,6.996,chemicals_general,11137.71,2.2,0.028,1610.1533,0.0,24502.9689,16.027,27164.0539
1534,SYNTHETIC,3,Plastics Manufacturing,Japan,JPN,0.47,17.99,2150.57,70.87,11543.2,air_freight,2129.3,9.235,chemicals_general,9637.15,2.2,0.602,836.619,190.6489,21201.7348,11837.3327,34906.5245
1292,SYNTHETIC,2,Pharmaceutical Manufacturing,Japan,JPN,0.47,26.34,3675.45,0.0,2355.2,road_electric,1164.9,1.884,plastic_pet,2859.44,3.1,0.021,1291.8368,0.0,8864.2656,46.0911,9601.53
1809,SYNTHETIC,3,Logistics & Freight,Australia,AUS,0.66,10.5,685.7,669.48,7578.3,inland_waterway,2216.5,6.063,plastic_pp,9074.36,1.65,0.031,406.4816,1800.9137,14972.6957,416.5687,17358.7318
442,SYNTHETIC,1,Food Processing,Japan,JPN,0.47,7.37,646.61,0.0,3489.6,sea_bulk,6042.9,2.792,plastic_pet,3439.09,3.1,0.012,282.4722,0.0,10661.1812,202.4377,11057.8015
1521,SYNTHETIC,3,Pharmaceutical Manufacturing,United Kingdom,GBR,0.207,33.86,3307.93,0.0,3112.2,inland_waterway,4430.9,2.49,glass,3748.49,0.85,0.031,475.2667,0.0,3186.2127,341.9834,4123.9647
1137,SYNTHETIC,2,Packaging Materials,South Korea,KOR,0.435,,2120.61,0.0,3581.4,sea_container,812.2,2.865,plastic_pet,7194.53,3.1,0.016,713.2852,0.0,22303.0404,37.231,24320.011
1716,SYNTHETIC,3,Food Processing,Brazil,BRA,0.08,28.79,1038.22,0.0,13724.1,air_freight,1314.1,10.979,glass,9261.51,0.85,0.602,65.1229,0.0,7872.2863,8685.2639,16195.1786
1257,SYNTHETIC,2,Textiles & Apparel,South Africa,ZAF,0.89,6.36,1036.24,0.0,4553.2,inland_waterway,1480.2,3.643,cotton_fabric,5755.01,8.0,0.031,864.9019,0.0,46040.0468,167.1494,46232.323
1864,SYNTHETIC,3,Chemical Processing,Saudi Arabia,SAU,0.74,6.67,4641.86,235.92,8747.4,sea_container,1430.1,6.998,chemicals_general,13704.61,2.2,0.016,3212.2229,634.6347,30150.1409,160.1199,33209.4742
1632,SYNTHETIC,3,Renewable Energy Components,France,FRA,0.056,72.36,2985.27,0.0,5590.5,air_freight,296.5,4.472,aluminium,3473.34,8.24,0.602,89.4147,0.0,28620.2981,798.3077,28832.1502
1696,SYNTHETIC,3,Mining & Raw Materials,Turkey,TUR,0.445,4.91,5199.69,542.52,7927.3,sea_bulk,223.4,6.342,steel,9207.24,1.85,0.012,2205.3301,1459.3676,17033.3891,16.9976,20351.8495
1398,SYNTHETIC,2,Construction Materials,United Kingdom,GBR,0.207,18.6,3633.37,0.0,3934.2,road_electric,1913.3,3.147,steel,2679.71,1.85,0.021,625.7088,0.0,4957.4607,126.4594,5446.394
664,SYNTHETIC,2,Plastics Manufacturing,Mexico,MEX,0.42,38.55,1947.62,0.0,5421.3,sea_container,3047.7,4.337,chemicals_general,5988.93,2.2,0.016,517.6944,0.0,13175.64,211.4847,14702.7027
1836,SYNTHETIC,3,Logistics & Freight,Brazil,BRA,0.08,47.37,375.73,988.27,6191.4,road_diesel,6273.5,4.953,plastic_pp,3220.97,1.65,0.1033,19.3789,2658.4368,5314.594,3209.9259,10594.9689
1258,SYNTHETIC,2,Semiconductor Fabrication,United States,USA,0.386,,6054.55,0.0,7822.1,road_electric,2841.3,6.258,copper,10740.81,3.17,0.021,1464.1298,0.0,34048.3828,373.3811,35451.4995
1774,SYNTHETIC,3,Food Processing,India,IND,0.7082,19.69,57.49,0.0,1399.9,road_electric,783.5,1.12,cardboard,1517.82,0.89,0.021,32.9258,0.0,1350.8637,18.4279,1372.0865
1701,SYNTHETIC,3,Steel & Metals,Germany,DEU,0.385,8.71,4996.71,4.06,2468.8,rail_freight,1312.8,1.975,copper,2721.35,3.17,0.028,1764.9048,10.9322,8626.693,72.6,10014.8401
318,SYNTHETIC,1,Agricultural Commodities,Mexico,MEX,0.42,3.58,570.2,746.85,2981.4,inland_waterway,4969.4,2.385,cardboard,2229.36,0.89,0.031,231.3175,2009.0132,1984.1322,367.4309,4677.6764
649,SYNTHETIC,2,Chemical Processing,Saudi Arabia,SAU,0.74,34.44,2917.24,1340.18,10175.1,inland_waterway,1950.9,8.14,plastic_pp,12291.91,1.65,0.031,1435.2791,3605.0721,20281.6564,492.2951,26092.8951
1435,SYNTHETIC,3,Chemical Processing,Germany,DEU,0.385,16.74,3733.99,632.16,3927.1,road_electric,1690.7,3.142,chemicals_general,5904.85,2.2,0.021,1209.4166,1700.5199,12990.6643,111.544,15477.8902
1480,SYNTHETIC,3,Food Processing,France,FRA,0.056,62.66,965.52,0.0,3438.1,rail_freight,6943.2,2.75,cardboard,4507.31,0.89,0.028,32.2878,0.0,4011.5015,534.7141,4614.7403
710,SYNTHETIC,2,Agricultural Commodities,India,IND,0.7082,10.12,380.57,0.0,3619.3,road_electric,,2.895,cotton_fabric,7661.3,8.0,0.021,243.0144,0.0,61290.4399,161.2359,65151.065
1383,SYNTHETIC,2,Electronics Assembly,Brazil,BRA,0.08,13.89,898.35,0.0,4960.6,sea_bulk,4429.3,3.969,plastic_pet,7467.54,3.1,0.012,64.382,0.0,23149.381,210.9317,23576.0731
1283,SYNTHETIC,2,Steel & Metals,India,IND,0.7082,,5811.45,0.0,6639.7,sea_bulk,1782.2,5.312,copper,8449.59,3.17,0.012,2652.1656,0.0,26785.2051,113.6019,29961.5216
973,SYNTHETIC,2,Semiconductor Fabrication,South Africa,ZAF,0.89,7.09,7422.5,0.0,3484.3,road_electric,565.6,2.787,chemicals_general,5267.11,2.2,0.021,6148.0532,0.0,11587.6347,33.1069,18120.2656
628,SYNTHETIC,2,Renewable Energy Components,Saudi Arabia,SAU,0.74,21.34,2358.52,0.0,1978.5,rail_freight,156.5,1.583,aluminium,1364.64,8.24,0.028,1382.8889,0.0,11244.6425,6.9362,13092.3384
633,SYNTHETIC,2,Electronics Assembly,Australia,AUS,0.66,22.0,767.92,0.0,9045.5,rail_freight,102.2,7.236,aluminium,19903.32,8.24,0.028,398.6963,0.0,164003.331,20.7147,164281.9041
1307,SYNTHETIC,2,Logistics & Freight,United States,USA,0.386,40.11,226.98,546.42,5645.2,sea_container,1593.7,4.516,cardboard,5938.7,0.89,0.016,54.2893,1469.863,5285.4423,115.156,6907.7419
1401,SYNTHETIC,3,Electronics Assembly,China,CHN,0.581,7.39,1001.17,0.0,2029.0,air_freight,545.0,1.623,chemicals_general,2587.08,2.2,0.602,540.1568,0.0,5691.586,532.5585,6819.7641
1409,SYNTHETIC,3,Semiconductor Fabrication,Mexico,MEX,0.42,29.24,10920.49,0.0,3179.2,inland_waterway,1257.5,2.543,aluminium,2644.45,8.24,0.031,3309.2031,0.0,21790.2972,99.1479,25841.2412
1249,SYNTHETIC,2,Automotive Manufacturing,France,FRA,0.056,8.85,2116.56,0.0,1595.8,road_diesel,3343.7,1.277,rubber,2722.43,3.85,0.1033,111.7808,0.0,10481.366,440.955,11045.8106
1953,SYNTHETIC,3,Pharmaceutical Manufacturing,Germany,DEU,0.385,26.77,2000.76,0.0,5705.0,road_diesel,1006.4,4.564,glass,11857.95,0.85,0.1033,574.7742,0.0,10079.256,474.4946,10733.4419
1255,SYNTHETIC,2,Renewable Energy Components,Japan,JPN,0.47,23.07,1887.25,0.0,6233.0,road_diesel,4200.0,4.986,steel,6119.42,1.85,0.1033,691.0475,0.0,11320.9227,2163.4086,14638.6041
1497,SYNTHETIC,3,Chemical Processing,South Korea,KOR,0.435,23.0,5609.39,682.55,4904.4,sea_bulk,2090.6,3.924,glass,9307.57,0.85,0.012,1904.7121,1836.0597,7911.4334,98.4283,11729.0008
1372,SYNTHETIC,2,Automotive Manufacturing,Australia,AUS,0.66,24.12,1354.27,1134.55,7116.9,rail_freight,2562.5,5.694,steel,8765.41,1.85,0.028,684.72,3051.929,16216.0053,408.5073,20665.1925
1530,SYNTHETIC,3,Automotive Manufacturing,South Africa,ZAF,0.89,5.24,1296.96,,1225.5,sea_container,2705.8,0.98,plastic_pp,976.5,1.65,0.016,1095.1831,1652.7192,1611.2235,42.4443,4302.9885
1664,SYNTHETIC,3,Packaging Materials,United States,USA,0.386,17.65,1586.15,0.0,3323.8,inland_waterway,363.7,2.659,plastic_pet,5604.51,3.1,0.031,509.7964,0.0,17373.9756,29.9769,18543.9713
1355,SYNTHETIC,2,Plastics Manufacturing,Vietnam,VNM,0.59,41.82,2347.82,0.0,2177.3,rail_freight,3738.7,1.742,chemicals_general,2601.63,2.2,0.028,825.5616,0.0,5723.58,182.3467,7069.874
1926,SYNTHETIC,3,Agricultural Commodities,United Kingdom,GBR,0.207,64.62,464.74,653.68,2565.1,road_diesel,5302.0,2.052,cardboard,3859.0,0.89,0.1033,40.0428,1758.3968,3434.5089,1123.9022,6325.8781
1901,SYNTHETIC,3,Chemical Processing,France,FRA,0.056,9.88,6142.66,928.95,9733.6,inland_waterway,9158.9,7.787,glass,16971.36,0.85,0.031,322.1497,2498.8841,14425.6592,2210.8961,19149.1878
1644,SYNTHETIC,3,Automotive Manufacturing,United States,USA,0.386,31.45,3116.21,307.52,6768.7,sea_bulk,276.5,5.415,steel,9666.08,1.85,0.012,844.2053,827.2242,17882.2501,17.9672,18992.9596
1849,SYNTHETIC,3,Plastics Manufacturing,Germany,DEU,0.385,28.42,1398.23,36.72,4165.4,sea_bulk,2063.6,3.332,plastic_pp,9585.85,1.65,0.012,393.2665,98.7879,15816.6467,82.5185,17085.599
796,SYNTHETIC,2,Renewable Energy Components,France,FRA,0.056,25.37,1329.22,0.0,8230.1,inland_waterway,1105.0,6.584,lithium_battery,12107.69,75.0,0.031,62.2978,0.0,908076.9403,225.5319,953228.7935
646,SYNTHETIC,2,Plastics Manufacturing,Turkey,TUR,0.445,,1496.22,793.72,4007.0,road_electric,3004.2,3.206,plastic_pp,7321.92,1.65,0.021,416.2939,2135.0943,12081.1747,202.2375,14756.4227
1013,SYNTHETIC,2,Electronics Assembly,Vietnam,VNM,0.59,2.18,479.36,0.0,3682.8,road_diesel,3031.9,2.946,aluminium,1745.8,8.24,0.1033,276.8691,0.0,14385.3868,922.7448,16235.8749
1840,SYNTHETIC,3,Plastics Manufacturing,South Korea,KOR,0.435,24.17,1259.45,76.44,6692.1,road_diesel,6374.3,5.354,chemicals_general,8109.5,2.2,0.1033,421.5547,205.6357,17840.9059,3525.197,21214.6373
557,SYNTHETIC,1,Construction Materials,Vietnam,VNM,0.59,53.82,1886.97,0.0,3480.0,rail_freight,309.2,2.784,steel,2310.61,1.85,0.028,534.4854,0.0,4274.6275,24.1014,4895.8842
682,SYNTHETIC,2,Construction Materials,Vietnam,VNM,0.59,19.89,4694.77,167.23,2968.6,sea_container,4159.8,2.375,steel,7409.88,1.85,0.016,2237.6915,449.8409,13708.2773,158.0658,16998.449
578,SYNTHETIC,1,Construction Materials,China,CHN,0.581,48.4,3548.47,1712.65,6072.9,sea_container,154.1,4.858,glass,8117.49,0.85,0.016,1098.116,4607.0373,6899.8647,11.9754,12514.298
1110,SYNTHETIC,2,Automotive Manufacturing,Brazil,BRA,0.08,6.72,2322.34,386.2,2921.7,sea_container,1055.9,2.337,aluminium,3650.89,8.24,0.016,176.4224,1038.8797,30083.3397,39.4887,31916.2826
1267,SYNTHETIC,2,Plastics Manufacturing,China,CHN,0.581,27.75,2581.18,893.38,2057.4,sea_container,4696.7,1.646,plastic_pet,1313.55,3.1,0.016,1097.8528,2403.1847,4071.9904,123.688,7800.6951
1723,SYNTHETIC,3,Steel & Metals,France,FRA,0.056,26.52,6660.8,281.12,7953.1,sea_container,687.1,6.362,steel,9424.65,1.85,0.016,309.4109,756.2258,17435.6087,69.946,17834.214
1184,SYNTHETIC,2,Semiconductor Fabrication,Australia,AUS,0.66,42.74,7316.46,0.0,6543.6,road_diesel,1224.4,5.235,copper,10176.05,3.17,0.1033,2827.6157,0.0,32258.0764,662.0883,37247.5614
525,SYNTHETIC,1,Electronics Assembly,Japan,JPN,0.47,31.77,762.35,0.0,5341.7,road_electric,3082.5,4.273,aluminium,8959.31,8.24,0.021,249.3189,0.0,73824.6854,276.6247,72634.1055
1060,SYNTHETIC,2,Renewable Energy Components,Australia,AUS,0.66,11.33,1750.2,0.0,5773.2,sea_bulk,1612.0,4.619,steel,5399.25,1.85,0.012,1028.2181,0.0,9988.6117,89.3402,10773.8399
541,SYNTHETIC,1,Mining & Raw Materials,United Kingdom,GBR,0.207,54.5,5341.38,129.43,3778.8,sea_container,2612.1,3.023,steel,6935.64,1.85,0.016,561.3446,348.1758,12830.9313,126.3458,13922.8363
1195,SYNTHETIC,2,Pharmaceutical Manufacturing,Vietnam,VNM,0.59,48.16,4255.23,0.0,7637.2,rail_freight,465.2,6.11,chemicals_general,5570.09,2.2,0.028,1342.4985,0.0,12254.2019,79.5754,14189.4267
1679,SYNTHETIC,3,Semiconductor Fabrication,Vietnam,VNM,0.59,7.65,8449.98,0.0,8399.3,road_diesel,,6.719,chemicals_general,12563.34,2.2,0.1033,4616.8834,0.0,27639.34,431.1096,34246.0906
749,SYNTHETIC,2,Semiconductor Fabrication,Saudi Arabia,SAU,0.74,3.85,10062.83,0.0,6541.1,road_diesel,2978.6,5.233,chemicals_general,4966.56,2.2,0.1033,7167.5065,0.0,10926.4309,1610.1126,19695.1963
1852,SYNTHETIC,3,Food Processing,Saudi Arabia,SAU,0.74,34.48,742.3,0.0,6386.8,rail_freight,1504.5,5.109,plastic_pet,5930.29,3.1,0.028,365.013,0.0,18383.897,215.2397,18780.9691
1431,SYNTHETIC,3,Textiles & Apparel,Germany,DEU,0.385,,729.98,0.0,2199.5,rail_freight,544.8,1.76,cotton_fabric,1883.56,8.0,0.028,191.1869,0.0,15068.501,26.8439,14954.2643
485,SYNTHETIC,1,Food Processing,India,IND,0.7082,53.18,435.92,0.0,2872.1,inland_waterway,3949.9,2.298,cardboard,3349.07,0.89,0.031,149.1716,0.0,2980.6693,281.3411,3565.7199
1758,SYNTHETIC,3,Mining & Raw Materials,India,IND,0.7082,62.04,3840.36,2084.39,9932.8,sea_bulk,2119.9,7.946,steel,9075.31,1.85,0.012,1080.1834,5607.0078,16789.3205,202.1416,22729.736
96,SYNTHETIC,1,Logistics & Freight,France,FRA,0.056,39.29,507.01,0.0,7224.1,inland_waterway,4008.4,5.779,plastic_pp,8804.75,1.65,0.031,21.2207,0.0,14527.8454,718.139,15030.2786
1021,SYNTHETIC,2,Packaging Materials,Australia,AUS,0.66,10.15,143.43,0.0,5441.9,sea_bulk,7569.6,4.354,cardboard,8258.11,0.89,0.012,85.345,0.0,7349.717,395.4544,7598.2955
564,SYNTHETIC,1,Chemical Processing,Germany,DEU,0.385,38.69,4328.09,329.36,1773.6,rail_freight,1995.6,1.419,plastic_pp,2092.09,1.65,0.028,1055.0386,885.9786,3451.9507,79.2817,5431.719
1265,SYNTHETIC,2,Electronics Assembly,China,CHN,0.581,13.42,1001.42,0.0,527.5,sea_bulk,5477.1,0.422,chemicals_general,901.13,2.2,0.012,506.4433,0.0,1982.4957,27.7345,2491.9794
743,SYNTHETIC,2,Automotive Manufacturing,India,IND,0.7082,10.67,1985.15,323.91,4833.9,sea_bulk,2234.3,3.867,steel,3664.61,1.85,0.012,1260.0695,871.3247,6779.5255,103.684,9192.9057
864,SYNTHETIC,2,Pharmaceutical Manufacturing,Germany,DEU,0.385,54.03,3126.09,0.0,5521.0,rail_freight,1039.8,4.417,glass,1627.25,0.85,0.028,587.1035,0.0,1383.1656,128.5952,2138.9919
1599,SYNTHETIC,3,Logistics & Freight,United States,USA,0.386,9.19,321.69,324.69,4316.3,road_electric,904.6,3.453,cardboard,8493.22,0.89,0.021,113.3566,873.4205,7558.9629,65.5956,8523.1819
1715,SYNTHETIC,3,Chemical Processing,Japan,JPN,0.47,7.36,3348.32,979.45,5246.8,road_diesel,2085.7,4.197,glass,2804.52,0.85,0.1033,1462.8144,2634.7257,2383.8413,904.3324,7165.0187
1485,SYNTHETIC,3,Packaging Materials,Turkey,TUR,0.445,,1659.83,0.0,3034.2,inland_waterway,899.0,2.427,plastic_pet,3225.05,3.1,0.031,521.2111,0.0,9997.6472,67.6484,10837.8788
892,SYNTHETIC,2,Pharmaceutical Manufacturing,South Korea,KOR,0.435,25.46,2441.11,0.0,6130.2,sea_container,2023.1,4.904,plastic_pet,10839.2,3.1,0.016,803.9883,0.0,33601.5245,158.7482,33711.5584
1578,SYNTHETIC,3,Automotive Manufacturing,France,FRA,0.056,52.0,2027.75,62.59,6333.4,road_electric,1969.8,5.067,rubber,4960.61,3.85,0.021,75.5958,168.3726,19098.366,209.5898,19811.1293
1039,SYNTHETIC,2,Plastics Manufacturing,Turkey,TUR,0.445,29.88,1626.24,902.19,6743.1,road_diesel,,5.394,chemicals_general,9591.24,2.2,0.1033,517.1454,2426.8823,21100.7286,2557.686,24981.1155
207,SYNTHETIC,1,Renewable Energy Components,South Africa,ZAF,0.89,12.97,2186.0,0.0,6060.6,inland_waterway,1764.4,4.848,copper,10858.34,3.17,0.031,1698.9078,0.0,34420.9273,265.1932,37052.1227
393,SYNTHETIC,1,Mining & Raw Materials,Brazil,BRA,0.08,6.74,7554.64,647.18,6045.5,sea_container,4370.8,4.836,copper,5902.04,3.17,0.016,573.8076,1740.9205,18709.4744,338.2221,22157.842
795,SYNTHETIC,2,Automotive Manufacturing,China,CHN,0.581,11.72,1182.42,3864.25,4663.0,road_electric,1339.7,3.73,plastic_pp,7235.04,1.65,0.021,609.2511,10394.8312,11937.8229,104.9505,23379.1512
871,SYNTHETIC,2,Food Processing,Japan,JPN,0.47,18.09,1180.47,0.0,4061.5,sea_bulk,970.3,3.249,plastic_pet,5256.3,3.1,0.012,458.703,0.0,16294.5219,37.8313,14933.1097
398,SYNTHETIC,1,Construction Materials,France,FRA,0.056,25.79,2360.81,64.26,1658.2,air_freight,465.5,1.327,steel,2534.35,1.85,0.602,110.285,172.8685,4688.5477,371.7273,5080.9158
767,SYNTHETIC,2,Chemical Processing,Brazil,BRA,0.08,16.02,4323.78,481.66,7977.7,air_freight,1389.6,6.382,plastic_pp,5872.82,1.65,0.602,304.3341,1295.6556,9690.1489,5338.8829,16501.5849
1842,SYNTHETIC,3,Textiles & Apparel,United States,USA,0.386,,858.78,0.0,6231.8,road_electric,1212.2,4.985,plastic_pet,4681.75,3.1,0.021,269.972,0.0,14513.4136,126.9108,14886.4845
1242,SYNTHETIC,2,Steel & Metals,Australia,AUS,0.66,11.35,5975.27,45.97,6155.2,road_diesel,9510.6,4.924,aluminium,6577.87,8.24,0.1033,3509.7297,123.6491,54201.6672,4837.684,62578.5693
1029,SYNTHETIC,2,Logistics & Freight,France,FRA,0.056,30.56,208.39,0.0,7450.0,air_freight,2175.3,5.96,plastic_pp,10055.05,1.65,0.602,9.3772,0.0,16590.83,7804.9746,22559.5299
1793,SYNTHETIC,3,Electronics Assembly,South Africa,ZAF,0.89,20.54,963.18,0.0,2939.4,road_electric,709.9,2.352,aluminium,4293.74,8.24,0.021,685.0997,0.0,35380.4519,35.0572,37036.1495
643,SYNTHETIC,2,Logistics & Freight,Brazil,BRA,0.08,2.21,351.94,0.0,2040.4,rail_freight,2781.6,1.632,cardboard,996.2,0.89,0.028,27.6896,0.0,886.6203,127.1306,1039.8731
1892,SYNTHETIC,3,Semiconductor Fabrication,Turkey,TUR,0.445,11.5,10301.69,0.0,5915.8,air_freight,7847.6,4.733,chemicals_general,10412.08,2.2,0.602,4080.7922,0.0,22906.5697,22358.2545,48416.4442
613,SYNTHETIC,2,Electronics Assembly,Australia,AUS,0.66,9.8,822.82,0.0,4884.3,air_freight,147.0,3.907,aluminium,5982.12,8.24,0.602,491.4598,0.0,49292.6709,345.7534,48734.9399
1763,SYNTHETIC,3,Electronics Assembly,Brazil,BRA,0.08,35.93,741.48,0.0,4293.4,inland_waterway,15412.0,3.435,chemicals_general,1736.21,2.2,0.031,43.3344,0.0,3819.6557,1641.026,5777.3017
961,SYNTHETIC,2,Textiles & Apparel,United States,USA,0.386,18.32,1004.63,,6108.2,rail_freight,2104.9,4.887,plastic_pet,8134.27,3.1,0.028,320.4416,0.0,25216.2288,288.0068,26066.799
1571,SYNTHETIC,3,Agricultural Commodities,South Africa,ZAF,0.89,62.71,743.67,0.0,3761.7,road_electric,1912.9,3.009,wood_timber,4361.82,0.46,0.021,256.1444,0.0,2006.4365,120.8898,2428.8849
726,SYNTHETIC,2,Chemical Processing,United Kingdom,GBR,0.207,28.85,4363.6,0.0,2685.3,inland_waterway,8063.9,2.148,plastic_pp,3068.02,1.65,0.031,667.8804,0.0,5062.2398,537.0135,6236.0963
684,SYNTHETIC,2,Construction Materials,United States,USA,0.386,,3360.78,1987.7,9133.3,road_diesel,1253.6,7.307,wood_timber,14662.36,0.46,0.1033,800.8914,5346.9107,6744.6856,946.1814,14341.996
99,SYNTHETIC,1,Construction Materials,India,IND,0.7082,15.11,3850.39,575.08,6687.0,rail_freight,655.6,5.35,concrete,12360.63,0.13,0.028,2326.4046,1546.969,1606.8821,98.2004,5491.8449
805,SYNTHETIC,2,Logistics & Freight,South Africa,ZAF,0.89,,448.83,194.31,6094.6,rail_freight,1804.3,4.876,cardboard,7227.91,0.89,0.028,264.1615,522.6926,6432.8419,246.3172,7274.7489
1752,SYNTHETIC,3,Steel & Metals,Japan,JPN,0.47,33.85,4296.61,2966.96,7310.2,road_electric,372.7,5.848,aluminium,8185.8,8.24,0.021,1364.9989,7981.1104,67450.9899,45.7746,73884.8479
1598,SYNTHETIC,3,Semiconductor Fabrication,Brazil,BRA,0.08,26.0,9334.08,0.0,4036.1,inland_waterway,2382.6,3.229,aluminium,2990.77,8.24,0.031,601.1155,0.0,24643.9239,238.4877,27379.9991
407,SYNTHETIC,1,Pharmaceutical Manufacturing,Saudi Arabia,SAU,0.74,4.61,2773.44,0.0,7484.8,air_freight,7095.7,5.988,plastic_pet,9173.9,3.1,0.602,1960.2183,0.0,28439.0935,25577.8832,55372.4633
503,SYNTHETIC,1,Textiles & Apparel,Mexico,MEX,0.42,24.16,1046.26,,1606.2,rail_freight,62.4,1.285,cotton_fabric,1821.72,8.0,0.028,338.3117,0.0,14573.7588,2.2445,15397.5638
1072,SYNTHETIC,2,Pharmaceutical Manufacturing,Japan,JPN,0.47,10.03,2669.84,0.0,9773.2,inland_waterway,610.6,7.819,glass,11608.05,0.85,0.031,1134.3425,0.0,9866.8402,147.9844,11538.2263
1057,SYNTHETIC,2,Food Processing,Brazil,BRA,0.08,24.23,757.31,,4966.2,air_freight,401.6,3.973,plastic_pet,5364.15,3.1,0.602,49.5733,0.0,16628.8653,960.4111,17234.8502
930,SYNTHETIC,2,Mining & Raw Materials,United States,USA,0.386,,5814.16,4938.44,4493.7,road_diesel,5965.9,3.595,copper,6972.44,3.17,0.1033,1794.4597,13284.4055,22102.6308,2215.476,38278.3059
780,SYNTHETIC,2,Chemical Processing,France,FRA,0.056,,3952.32,701.38,1439.7,road_electric,1926.0,1.152,chemicals_general,1245.39,2.2,0.021,170.982,1886.7216,2739.8571,46.5835,4537.9619
201,SYNTHETIC,1,Plastics Manufacturing,United States,USA,0.386,31.48,2342.99,1414.72,2661.4,sea_container,298.6,2.129,chemicals_general,3895.63,2.2,0.016,634.4807,3805.6019,8570.3969,10.1719,12869.686
